"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0SA10","2019-07-28 00:00:00","411.000","316.000","1.300","23.400","0.990","964.100","-99.000","13.000","-99.000","-99.000","-99.000","31.800","","22.100",""
"C0C660","2019-07-28 00:00:00","176.000","126.000","0.700","26.400","0.770","988.100","-99.000","7.000","-99.000","-99.000","-99.000","34.000","","25.000",""
"C0R620","2019-07-28 00:00:00","34.000","42.000","1.600","25.200","0.940","1005.000","-99.000","1.000","-99.000","-99.000","-99.000","31.100","","25.200",""
"C0F0B0","2019-07-28 00:00:00","311.000","86.000","0.900","23.000","1.000","972.500","-99.000","37.500","-99.000","-99.000","-99.000","32.600","","22.800",""
"C0O970","2019-07-28 00:00:00","71.000","71.000","0.700","24.100","1.000","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.100",""
"C0F9P0","2019-07-28 00:00:00","26.000","0.000","0.000","26.700","0.880","1004.200","-99.000","7.000","-99.000","-99.000","-99.000","33.200","","25.300",""
"C0X220","2019-07-28 00:00:00","26.000","309.000","1.600","27.000","0.860","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.800",""
"C0M680","2019-07-28 00:00:00","37.000","170.000","1.100","26.100","0.900","1004.800","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","26.100",""
"C0S710","2019-07-28 00:00:00","382.000","350.000","1.100","22.500","0.990","968.200","-99.000","6.500","-99.000","-99.000","-99.000","31.200","","22.200",""
"C0F9T0","2019-07-28 00:00:00","111.000","311.000","0.800","25.500","0.910","994.300","-99.000","50.500","-99.000","-99.000","-99.000","33.200","","23.900",""
"C0F9N0","2019-07-28 00:00:00","75.000","116.000","0.700","26.300","0.870","998.600","-99.000","40.000","-99.000","-99.000","-99.000","34.400","","24.700",""
"C0G740","2019-07-28 00:00:00","24.000","129.000","1.000","26.500","0.890","1004.700","-99.000","0.500","-99.000","-99.000","-99.000","32.800","","26.500",""
"C0UA70","2019-07-28 00:00:00","547.000","153.000","2.200","24.300","0.990","948.700","-99.000","4.500","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0AC60","2019-07-28 00:00:00","55.000","0.000","0.000","26.400","0.970","1001.600","-99.000","14.500","-99.000","-99.000","-99.000","35.500","","25.400",""
"C0R510","2019-07-28 00:00:00","31.000","0.000","0.000","27.500","0.910","1004.900","-99.000","5.500","-99.000","-99.000","-99.000","31.500","","24.800",""
"C0X060","2019-07-28 00:00:00","19.000","134.000","1.100","26.000","0.910","1007.300","-99.000","0.500","-99.000","-99.000","-99.000","33.000","","25.900",""
"C0E550","2019-07-28 00:00:00","84.000","49.000","0.300","23.700","1.000","998.600","-99.000","35.500","-99.000","-99.000","-99.000","33.300","","23.600",""
"C0AI20","2019-07-28 00:00:00","25.000","148.000","1.700","27.500","0.850","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.300",""
"C0E740","2019-07-28 00:00:00","27.000","169.000","0.300","24.200","1.000","1003.400","-99.000","8.500","-99.000","-99.000","-99.000","33.600","","24.200",""
"C0R650","2019-07-28 00:00:00","29.000","0.000","0.000","26.900","0.990","1006.300","-99.000","39.500","-99.000","-99.000","-99.000","31.400","","24.300",""
"C0S750","2019-07-28 00:00:00","2280.000","271.000","1.000","12.900","1.000","774.100","-99.000","5.000","-99.000","-99.000","-99.000","21.500","","12.400",""
"C0I370","2019-07-28 00:00:00","671.000","0.000","0.000","21.300","0.970","935.100","-99.000","23.000","-99.000","-99.000","-99.000","31.000","","20.700",""
"C0K400","2019-07-28 00:00:00","65.000","189.000","1.200","26.200","0.940","1000.500","-99.000","4.500","-99.000","-99.000","-99.000","33.100","","25.000",""
"C0A650","2019-07-28 00:00:00","287.000","0.000","0.000","23.800","0.990","976.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","22.500",""
"C0U750","2019-07-28 00:00:00","398.000","187.000","4.100","23.100","1.000","964.300","-99.000","2.500","-99.000","-99.000","-99.000","26.400","","23.100",""
"C0M730","2019-07-28 00:00:00","40.000","126.000","0.300","25.200","0.990","1002.500","-99.000","5.500","-99.000","-99.000","-99.000","33.600","","25.000",""
"C0Z061","2019-07-28 00:00:00","174.000","0.000","0.200","24.600","0.990","992.900","-99.000","2.000","-99.000","-99.000","-99.000","34.700","","24.400",""
"C0M670","2019-07-28 00:00:00","43.000","177.000","0.600","25.700","0.920","1002.100","-99.000","2.000","-99.000","-99.000","-99.000","33.100","","25.400",""
"C0I530","2019-07-28 00:00:00","3014.000","109.000","1.100","11.500","0.750","702.900","-99.000","15.500","-99.000","-99.000","-99.000","15.900","","9.200",""
"C0A880","2019-07-28 00:00:00","6.000","0.000","0.200","26.400","0.950","1005.800","-99.000","6.500","-99.000","-99.000","-99.000","31.900","","25.000",""
"C0S950","2019-07-28 00:00:00","415.000","247.000","0.900","22.700","0.980","963.000","-99.000","32.500","-99.000","-99.000","-99.000","30.600","","22.500",""
"C0X190","2019-07-28 00:00:00","10.000","160.000","0.400","28.300","0.910","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.700",""
"C0Z190","2019-07-28 00:00:00","62.000","335.000","1.100","25.400","0.990","1002.400","-99.000","2.000","-99.000","-99.000","-99.000","31.600","","25.400",""
"C0Z020","2019-07-28 00:00:00","211.000","250.000","1.000","23.800","0.990","985.400","-99.000","9.000","-99.000","-99.000","-99.000","33.000","","23.800",""
"C0AD00","2019-07-28 00:00:00","86.000","189.000","0.800","27.000","0.750","998.500","-99.000","-99.000","-99.000","-99.000","-99.000","33.000","","25.500",""
"C0O900","2019-07-28 00:00:00","9.000","139.000","2.000","25.700","0.990","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.700",""
"C0R570","2019-07-28 00:00:00","37.000","0.000","0.100","26.600","0.930","1002.900","-99.000","2.000","-99.000","-99.000","-99.000","31.000","","24.000",""
"C0AG90","2019-07-28 00:00:00","25.000","117.000","0.400","27.900","0.830","1005.700","-99.000","6.000","-99.000","-99.000","-99.000","35.300","","26.900",""
"C0V760","2019-07-28 00:00:00","30.000","111.000","0.300","27.600","0.860","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.900",""
"C0T9I0","2019-07-28 00:00:00","152.000","78.000","2.800","22.600","0.960","994.000","-99.000","92.000","-99.000","-99.000","-99.000","32.000","","22.500",""
"C0O980","2019-07-28 00:00:00","18.000","115.000","0.600","25.700","0.920","1006.900","-99.000","1.000","-99.000","-99.000","-99.000","33.900","","25.100",""
"C0R270","2019-07-28 00:00:00","51.000","0.000","0.000","25.500","0.980","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.800",""
"C0T9H0","2019-07-28 00:00:00","725.000","32.000","1.100","21.600","0.990","930.800","-99.000","14.500","-99.000","-99.000","-99.000","30.300","","21.600",""
"C0A660","2019-07-28 00:00:00","97.000","0.000","0.000","26.400","1.000","996.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0A890","2019-07-28 00:00:00","40.000","0.000","0.000","26.000","0.990","1003.000","-99.000","2.000","-99.000","-99.000","-99.000","33.300","","24.600",""
"C0O840","2019-07-28 00:00:00","134.000","99.000","1.100","25.200","1.000","991.700","-99.000","1.000","-99.000","-99.000","-99.000","32.200","","24.400",""
"C0R530","2019-07-28 00:00:00","16.000","106.000","1.100","27.800","0.990","1005.900","-99.000","2.000","-99.000","-99.000","-99.000","30.300","","25.100",""
"C0G870","2019-07-28 00:00:00","12.000","174.000","1.500","26.700","0.990","1006.400","-99.000","1.000","-99.000","-99.000","-99.000","34.700","","26.400",""
"C0M820","2019-07-28 00:00:00","980.000","64.000","0.300","18.900","0.910","903.300","-99.000","28.500","-99.000","-99.000","-99.000","28.100","","18.600",""
"C0F9S0","2019-07-28 00:00:00","43.000","149.000","0.500","25.900","0.890","1002.200","-99.000","83.000","-99.000","-99.000","-99.000","33.700","","24.000",""
"C0R160","2019-07-28 00:00:00","45.000","43.000","1.000","25.700","0.990","1002.300","-99.000","2.500","-99.000","-99.000","-99.000","31.100","","25.000",""
"C0A950","2019-07-28 00:00:00","60.000","162.000","1.700","27.900","0.880","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.700",""
"C0R550","2019-07-28 00:00:00","38.000","0.000","0.000","26.300","0.990","1004.400","-99.000","32.000","-99.000","-99.000","-99.000","32.000","","25.000",""
"C0V530","2019-07-28 00:00:00","34.000","75.000","0.700","26.700","1.000","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.300",""
"C0AI10","2019-07-28 00:00:00","76.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9U0","2019-07-28 00:00:00","74.000","252.000","0.800","25.900","0.910","998.300","-99.000","73.500","-99.000","-99.000","-99.000","34.500","","24.100",""
"C0V680","2019-07-28 00:00:00","40.000","103.000","0.900","27.400","0.810","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.700",""
"C0Z290","2019-07-28 00:00:00","946.000","0.000","0.000","21.400","0.990","907.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","20.700",""
"CM0120","2019-07-28 00:00:00","4.000","183.000","1.700","27.300","0.830","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.200",""
"C0G760","2019-07-28 00:00:00","53.000","186.000","0.300","25.900","0.990","1003.100","-99.000","4.500","-99.000","-99.000","-99.000","34.000","","25.700",""
"C0K450","2019-07-28 00:00:00","35.000","191.000","1.200","26.300","0.960","1002.800","-99.000","2.000","-99.000","-99.000","-99.000","32.900","","26.100",""
"C0E820","2019-07-28 00:00:00","220.000","175.000","0.600","22.400","0.960","983.000","-99.000","26.000","-99.000","-99.000","-99.000","33.500","","22.400",""
"C0A530","2019-07-28 00:00:00","300.000","29.000","1.500","24.300","0.990","974.700","-99.000","1.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0M520","2019-07-28 00:00:00","15.000","139.000","1.000","25.900","0.890","1005.300","-99.000","0.500","-99.000","-99.000","-99.000","31.900","","25.300",""
"C0K240","2019-07-28 00:00:00","1132.000","124.000","4.200","21.200","0.850","889.000","-99.000","24.500","-99.000","-99.000","-99.000","28.700","","19.100",""
"C0V210","2019-07-28 00:00:00","734.000","0.000","0.100","20.400","0.950","929.600","-99.000","3.500","-99.000","-99.000","-99.000","29.000","","18.900",""
"C0Z320","2019-07-28 00:00:00","646.000","259.000","0.500","20.200","1.000","939.000","-99.000","13.000","-99.000","-99.000","-99.000","32.900","","19.600",""
"C0R600","2019-07-28 00:00:00","766.000","288.000","0.400","23.600","0.850","924.700","-99.000","31.500","-99.000","-99.000","-99.000","27.300","","20.700",""
"C0C650","2019-07-28 00:00:00","208.000","219.000","0.600","24.400","0.870","984.200","-99.000","43.000","-99.000","-99.000","-99.000","34.100","","22.700",""
"C0F9I0","2019-07-28 00:00:00","194.000","178.000","0.900","24.900","0.920","984.800","-99.000","8.000","-99.000","-99.000","-99.000","32.200","","23.600",""
"C0T820","2019-07-28 00:00:00","550.000","0.000","0.000","22.800","0.920","952.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","20.900",""
"C0S890","2019-07-28 00:00:00","238.000","195.000","0.300","23.900","0.990","985.800","-99.000","24.000","-99.000","-99.000","-99.000","34.200","","23.800",""
"C0G840","2019-07-28 00:00:00","32.000","186.000","0.400","25.800","0.970","1001.200","-99.000","3.500","-99.000","-99.000","-99.000","34.500","","25.800",""
"C0V710","2019-07-28 00:00:00","34.000","133.000","1.700","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X140","2019-07-28 00:00:00","17.000","116.000","1.200","27.600","0.880","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.600",""
"C0C680","2019-07-28 00:00:00","228.000","106.000","1.500","26.400","0.850","980.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.300",""
"C0D360","2019-07-28 00:00:00","523.000","0.000","0.000","21.200","0.990","949.100","-99.000","7.500","-99.000","-99.000","-99.000","30.900","","21.100",""
"C0C710","2019-07-28 00:00:00","143.000","91.000","0.400","24.100","0.970","991.600","-99.000","16.000","-99.000","-99.000","-99.000","33.900","","23.700",""
"C0I380","2019-07-28 00:00:00","258.000","105.000","2.300","24.600","0.970","977.700","-99.000","1.000","-99.000","-99.000","-99.000","33.700","","23.700",""
"C0D560","2019-07-28 00:00:00","147.000","134.000","0.900","24.800","0.850","991.400","-99.000","24.500","-99.000","-99.000","-99.000","35.400","","24.800",""
"C0Z220","2019-07-28 00:00:00","589.000","244.000","1.000","22.400","0.990","945.700","-99.000","2.500","-99.000","-99.000","-99.000","30.900","","22.200",""
"C0R220","2019-07-28 00:00:00","23.000","172.000","0.700","26.800","1.000","1005.500","-99.000","13.500","-99.000","-99.000","-99.000","30.900","","24.400",""
"C0A870","2019-07-28 00:00:00","685.000","107.000","3.000","21.800","0.990","931.400","-99.000","2.500","-99.000","-99.000","-99.000","28.900","","21.700",""
"C0V670","2019-07-28 00:00:00","20.000","89.000","0.900","29.300","0.760","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.100",""
"C0G770","2019-07-28 00:00:00","15.000","167.000","0.400","26.500","0.940","1003.600","-99.000","7.000","-99.000","-99.000","-99.000","33.700","","25.600",""
"C0C540","2019-07-28 00:00:00","46.000","166.000","0.800","26.200","0.800","1002.500","-99.000","6.000","-99.000","-99.000","-99.000","35.600","","26.000",""
"C0F9O0","2019-07-28 00:00:00","175.000","0.000","0.000","25.000","1.000","987.100","-99.000","47.500","-99.000","-99.000","-99.000","35.000","","23.500",""
"C0Z230","2019-07-28 00:00:00","31.000","204.000","2.800","27.100","0.860","1006.600","-99.000","21.500","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0U900","2019-07-28 00:00:00","63.000","96.000","1.200","26.600","0.910","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.500",""
"C0X200","2019-07-28 00:00:00","61.000","69.000","0.400","24.800","0.990","1001.000","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","24.700",""
"C0G640","2019-07-28 00:00:00","17.000","0.000","0.000","25.300","0.930","1006.800","-99.000","9.000","-99.000","-99.000","-99.000","32.800","","24.900",""
"C0Z080","2019-07-28 00:00:00","298.000","0.000","0.200","23.900","0.940","976.700","-99.000","0.000","-99.000","-99.000","-99.000","35.900","","22.900",""
"C0U770","2019-07-28 00:00:00","5.000","342.000","3.200","25.300","0.900","1008.300","-99.000","16.000","-99.000","-99.000","-99.000","32.100","","25.100",""
"C0Z210","2019-07-28 00:00:00","126.000","52.000","0.400","25.000","0.990","996.700","-99.000","0.500","-99.000","-99.000","-99.000","34.100","","24.100",""
"C0V690","2019-07-28 00:00:00","30.000","196.000","1.300","28.900","0.800","1005.100","-99.000","0.500","-99.000","-99.000","-99.000","30.000","","25.800",""
"C0M690","2019-07-28 00:00:00","33.000","0.000","0.000","25.100","0.940","1003.100","-99.000","4.500","-99.000","-99.000","-99.000","31.700","","25.100",""
"C0F970","2019-07-28 00:00:00","145.000","92.000","0.800","24.600","0.890","989.900","-99.000","59.500","-99.000","-99.000","-99.000","33.600","","22.800",""
"C0A560","2019-07-28 00:00:00","405.000","0.000","0.000","22.800","0.990","962.700","-99.000","1.500","-99.000","-99.000","-99.000","33.400","","20.900",""
"C0C490","2019-07-28 00:00:00","157.000","63.000","0.400","26.400","0.870","989.900","-99.000","1.500","-99.000","-99.000","-99.000","34.900","","26.000",""
"C0X160","2019-07-28 00:00:00","26.000","101.000","0.500","27.300","0.840","1005.200","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.500",""
"C0S760","2019-07-28 00:00:00","1621.000","164.000","0.700","17.600","1.000","839.100","-99.000","19.500","-99.000","-99.000","-99.000","21.700","","16.500",""
"C0O830","2019-07-28 00:00:00","127.000","0.000","0.000","23.900","0.980","994.100","-99.000","2.500","-99.000","-99.000","-99.000","32.300","","23.800",""
"C0A9A0","2019-07-28 00:00:00","24.000","0.000","0.000","28.000","0.860","1005.100","-99.000","2.000","-99.000","-99.000","-99.000","34.500","","27.400",""
"C0AD50","2019-07-28 00:00:00","84.000","0.000","0.000","26.500","1.000","998.900","-99.000","0.500","-99.000","-99.000","-99.000","34.600","","25.800",""
"C0G620","2019-07-28 00:00:00","110.000","201.000","1.300","24.300","0.990","995.400","-99.000","14.000","-99.000","-99.000","-99.000","34.800","","23.700",""
"C0X110","2019-07-28 00:00:00","20.000","136.000","2.000","28.300","0.850","1005.900","-99.000","5.500","-99.000","-99.000","-99.000","31.000","","27.400",""
"C0S980","2019-07-28 00:00:00","901.000","309.000","0.900","21.700","1.000","910.700","-99.000","9.000","-99.000","-99.000","-99.000","31.800","","21.500",""
"C0O860","2019-07-28 00:00:00","38.000","126.000","1.500","25.800","0.980","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.700",""
"C0U950","2019-07-28 00:00:00","1012.000","122.000","6.900","21.300","1.000","900.100","-99.000","1.500","-99.000","-99.000","-99.000","25.100","","20.600",""
"C0R260","2019-07-28 00:00:00","76.000","86.000","0.300","25.800","0.920","999.400","-99.000","5.000","-99.000","-99.000","-99.000","31.600","","25.000",""
"C0X270","2019-07-28 00:00:00","33.000","0.000","0.000","24.500","1.000","1005.000","-99.000","1.000","-99.000","-99.000","-99.000","34.300","","24.500",""
"C0G880","2019-07-28 00:00:00","92.000","130.000","0.900","25.600","0.860","997.400","-99.000","12.000","-99.000","-99.000","-99.000","33.500","","25.400",""
"C0O810","2019-07-28 00:00:00","161.000","14.000","0.400","23.400","0.990","992.900","-99.000","19.000","-99.000","-99.000","-99.000","32.000","","23.400",""
"C0E790","2019-07-28 00:00:00","344.000","31.000","0.500","23.300","1.000","968.300","-99.000","46.500","-99.000","-99.000","-99.000","33.200","","23.200",""
